Event_ID,Date,Country,Reason,Action_Summary,Action_Level,Action_Classification,Status,Type,Device,Source,manufacturer_name,device_name
2ac2e6de-aeae-4293-9eb6-df60899275f5,09/06/22,DEU,malfunction detected in x-ray device,recall,Sponsor Control,Class 2,open,recall,x-ray device,PMDA,GlobalMed,x-ray device
24251b27-1c6d-4a80-98b5-50016b7c26d3,30/10/20,CAN,death detected in infusion pump,terminated,Hospital,Class 1,open,recall,infusion pump,TGA,GlobalMed,infusion pump
e352f22c-a191-4c10-8b21-fa5bbcab8d38,24/01/25,CHN,documentation update detected in catheter,software update,Retail,Class 3,classified,safety alert,catheter,Health Canada,MediNova,catheter
d892fde4-7fe7-40d7-9346-88a396bdf37f,01/10/23,FRA,cardiac detected in defibrillator,recall,Healthcare Professional,Class 1,classified,field safety,defibrillator,TGA,BioCare,defibrillator
92b1955c-6959-4b35-a22d-d44a25f68323,24/04/20,USA,cosmetic defect detected in bandage,recall,Sponsor Control,Class 3,open,safety alert,bandage,PMDA,MediNova,bandage
be37f6a7-f7f6-42ac-aa2e-28952ed869b2,29/09/23,CHN,implant detected in cardiac pacemaker,recall,Public Recall,Class 1,classified,recall,cardiac pacemaker,TGA,MediNova,cardiac pacemaker
3245e386-7c34-4b17-a298-a6d6dc11ccff,01/03/25,GBR,paperwork detected in bandage,software update,Retail,Class 3,terminated,recall,bandage,EMA,MediNova,bandage
bf538ce8-32a5-449f-b670-f2fc0843764b,21/06/22,,packaging detected in disposable ulove,terminated,Sponsor Control,Class 3,,recall,disposable glove,FDA,GlobalMed,disposable glove
86605530-a6dc-4e74-b044-c6513a9015e2,23/08/21,CAN,documentation update detected in catheter,software update,Retail,Class 3,open,recall,catheter,MHRA,BioCare,catheter
fe19857c-aee7-4916-93a7-33b1c482315f,15/05/21,GBR,packaging detected in disposable glove,software update,Retail,Class 3,classified,field safety,disposable glove,PMDA,BioCare,disposable glove
ea23b463-4f3e-4c0b-9287-0c2e8fbb2112,10/05/22,CHN,performance issue detected in diagnostic monitor,software update,Wholesale,Class 2,terminated,field safety,diagnostic monitor,FDA,GlobalMed,diagnostic monitor
ba99c0e8-44b7-4627-8b02-2b44a13aba66,24/04/25,IND,performance issue detected in ultrasound machine,recall,Hospital,Class 2,classified,safety alert,ultrasound machine,EMA,MediNova,ultrasound machine
299ba4bf-c7e7-4ba0-b7b9-2dd72a33703a,02/03/18,DEU,manufacturing defect detected in laser therapy unit,recall,Sponsor Control,Class 2,terminated,safety alert,laser therapy unit,PMDA,GlobalMed,laser therapy unit
e43b8204-e53d-497b-83e0-1855ae7f6fcb,17/06/24,,implant dekected in infusion pump,recall,Public Recall,Class 1,,recall,infusion pump,PMDA,BioCare,infusion pump
a990bd93-0db1-476e-a3cd-c0a821c3e69b,23/06/19,,fatal detecxed in ventilator,recall,Healthcare Professional,Class 1,,safety alert,ventilator,EMA,BioCare,ventilator
3c655bce-9046-48dd-b6d0-3edc50f174b0,30/08/16,CAN,instruction correction detected in bandage,software update,Sponsor Control,Class 3,terminated,safety alert,bandage,CDSCO,MediNova,bandage
7c46673f-8cfb-4c9e-8cef-7f0fe26afd06,28/04/21,,explosion detected in cardiac pacqmaker,recall,Public Recall,Class 1,,safety alert,cardiac pacemaker,PMDA,GlobalMed,cardiac pacemaker
15b7a61b-ea43-4086-8a27-8c0752f3edb1,10/11/24,BRA,software error detected in ultrasound machine,terminated,Sponsor Control,Class 2,classified,safety alert,ultrasound machine,FDA,GlobalMed,ultrasound machine
c7e163c3-c85b-4d38-8d56-dec610691f66,19/10/17,FRA,instruction correction detected in dressing,software update,Sponsor Control,Class 3,open,field safety,dressing,MHRA,BioCare,dressing
a5710353-8bf7-47c3-a948-5516c9919023,12/11/24,CAN,malfunction detected in ultrasound machine,recall,Sponsor Control,Class 2,classified,field safety,ultrasound machine,FDA,BioCare,ultrasound machine
e38d8c45-92a4-4e37-8e9d-8414ba66abee,10/10/22,AUS,infection detected in infusion pump,terminated,Public Recall,Class 1,open,recall,infusion pump,TGA,GlobalMed,infusion pump
660e0f3f-794b-4ccd-9c6c-9c408c76e8f9,19/02/19,CAN,fatal detected in cardiac pacemaker,recall,Public Recall,Class 1,open,recall,cardiac pacemaker,MHRA,BioCare,cardiac pacemaker
5f0bc7c6-d42e-4094-8a51-36c210a44c85,24/12/20,CAN,malfunction detected in ultrasound machine,software update,Hospital,Class 2,open,safety alert,ultrasound machine,FDA,BioCare,ultrasound machine
f6b011b4-837d-4984-a771-9712f4c2be54,24/07/17,CAN,fatal detected in cardiac pacemaker,terminated,Public Recall,Class 1,open,recall,cardiac pacemaker,EMA,BioCare,cardiac pacemaker
3ccc7fe0-751e-4417-8165-1259e611ef8b,24/12/22,USA,explosion detected in surgical implant,terminated,Hospital,Class 1,terminated,field safety,surgical implant,FDA,BioCare,surgical implant
dfa05fd9-e0be-4b28-9208-394f10c158e5,08/05/21,MEX,documentation update detected in bandage,software update,Retail,Class 3,terminated,recall,bandage,FDA,GlobalMed,bandage
274bd404-d7d1-458d-88f5-140d37e0c787,06/07/23,CAN,implant detected in cardiac pacemaker,recall,Public Recall,Class 1,classified,safety alert,cardiac pacemaker,Health Canada,GlobalMed,cardiac pacemaker
014a2da8-2f82-42d0-8ed4-fbd344909529,26/01/17,CAN,documentation update detected in syringe,software update,Retail,Class 3,classified,field safety,syringe,EMA,BioCare,syringe
2f918dbb-edb7-4170-9de5-3e8db5888f6b,17/05/21,MEX,manufacturing defect detected in x-ray device,recall,Wholesale,Class 2,terminated,field safety,x-ray device,Health Canada,MediNova,x-ray device
e5340357-c067-4744-a6a2-4a89a0c9b74c,24/12/23,JPN,infection detected in ventilator,terminated,Public Recall,Class 1,open,safety alert,ventilator,Health Canada,MediNova,ventilator
cfe4df01-860e-4235-a936-b225f3ef23c4,21/02/25,CHN,packaging detected in bandage,software update,Sponsor Control,Class 3,terminated,safety alert,bandage,TGA,GlobalMed,bandage
38bc90b3-b384-41b6-9372-f0bce3c562ea,07/03/16,,malfunction detectmd in laser therapy unit,terminated,Wholesale,Class 2,,recall,laser therapy unit,MHRA,MediNova,laser therapy unit
675dcce9-fecf-4567-b322-091e87d52685,29/03/23,JPN,quality problem detected in laser therapy unit,software update,Wholesale,Class 2,open,field safety,laser therapy unit,FDA,BioCare,laser therapy unit
0a086153-888e-48e7-8fc9-80d21f7e8173,20/03/25,JPN,quality problem detected in x-ray device,recall,Sponsor Control,Class 2,open,field safety,x-ray device,FDA,GlobalMed,x-ray device
a5582668-7ffd-447e-80c3-a60c430ca2f7,14/12/21,CAN,infection detected in surgical implant,recall,Public Recall,Class 1,open,field safety,surgical implant,PMDA,BioCare,surgical implant
04614536-e336-4f92-ae21-934e2f292cca,21/05/21,DEU,cardiac detected in infusion pump,terminated,Hospital,Class 1,classified,field safety,infusion pump,PMDA,MediNova,infusion pump
1cf1c815-10a7-4969-960a-8857dbd02e5d,07/04/17,DEU,packaging detected in bandage,software update,Wholesale,Class 3,terminated,safety alert,bandage,FDA,MediNova,bandage
6a1b58ae-de89-44b3-a3f8-d74be801974f,24/06/21,MEX,instruction correction detected in dressing,software update,Retail,Class 3,classified,recall,dressing,EMA,MediNova,dressing
7ec9c758-f03d-4901-a222-9a561ab36016,30/07/22,IND,manufacturing defect detected in laser therapy unit,software update,Sponsor Control,Class 2,classified,recall,laser therapy unit,FDA,MediNova,laser therapy unit
7cd6292b-408e-40fe-b698-a143e7612e1f,17/12/19,,packaging detected in syringe,software update,Sponsor Control,Class 3,,recall,syringe,TGA,BioCare,syringe
e992098b-f7cb-412c-a035-d75375160fea,25/09/16,MEX,infection detected in infusion pump,recall,Public Recall,Class 1,classified,recall,infusion pump,MHRA,GlobalMed,infusion pump
ed1c3311-a68f-427e-ab56-8b33badd5a24,28/05/20,CAN,cardiac detected in infusion pump,recall,Public Recall,Class 1,classified,field safety,infusion pump,TGA,GlobalMed,infusion pump
d93c7619-13f0-4e79-9506-8ba17014f193,18/01/18,DEU,serious injury detected in surgical implant,terminated,Public Recall,Class 1,classified,recall,surgical implant,MHRA,GlobalMed,surgical implant
6e7aaedb-2d76-4e4b-8748-87be36893504,18/01/25,DEU,infection detected in ventilator,recall,Public Recall,Class 1,open,safety alert,ventilator,FDA,BioCare,ventilator
9a8c9e31-d5ba-44d8-a51f-29bc0d956983,18/02/21,AUS,documentation update detected in catheter,terminated,Sponsor Control,Class 3,open,field safety,catheter,PMDA,BioCare,catheter
d433c9dc-d4a8-40d8-8ce7-e0d683523a36,14/03/16,AUS,quality problem detected in diagnostic monitor,software update,Hospital,Class 2,classified,field safety,diagnostic monitor,CDSCO,MediNova,diagnostic monitor
3e63117c-da46-4117-8777-56773e69b364,03/03/24,FRA,infection detected in infusion pump,recall,Hospital,Class 1,open,recall,infusion pump,EMA,BioCare,infusion pump
57cac464-9975-4d5e-ba8f-d348cc7afe4e,03/04/20,BRA,paperwork detected in syringe,software update,Wholesale,Class 3,terminated,field safety,syringe,PMDA,MediNova,syringe
d47a859b-d6fd-40a4-b69c-2ec09b73f522,15/08/21,IND,implant detected in infusion pump,recall,Hospital,Class 1,open,safety alert,infusion pump,Health Canada,BioCare,infusion pump
14ceb44f-ef6c-43d4-ac59-abe830e0c262,15/04/23,IND,malfunction detected in diagnostic monitor,software update,Wholesale,Class 2,classified,field safety,diagnostic monitor,FDA,GlobalMed,diagnostic monitor
a27fcbaf-9018-4aaa-8465-c3bb361000fa,14/03/19,FRA,explosion detected in surgical implant,terminated,Healthcare Professional,Class 1,terminated,safety alert,surgical implant,PMDA,GlobalMed,surgical implant
d08d4f7e-a8ed-46e2-b7c2-eb226d291524,18/10/17,DEU,malfunction detected in ultrasound machine,recall,Sponsor Control,Class 2,open,field safety,ultrasound machine,FDA,GlobalMed,ultrasound machine
f5f343e0-543b-4c8d-8185-8b6339ffe50f,05/03/16,CAN,documentation update detected in disposable glove,software update,Retail,Class 3,open,recall,disposable glove,TGA,BioCare,disposable glove
11b74d0d-b066-4e0b-9fe7-188cee005da6,16/12/20,,fatal detected in cardiac pacemaker,terminated,Healthcare Professional,Class 1,,field safety,cardiac pacemaker,Health Canada,BioCare,cardiac pacemaker
becbdb4e-eba3-45f6-b51e-a31505c2a037,29/06/18,CHN,cosmetic defect detected in syringe,software update,Wholesale,Class 3,classified,safety alert,syringe,CDSCO,BioCare,syringe
6df3f0a5-7daa-4872-8292-bfd6e150ccad,22/12/22,AUS,quality problem detected in ultrasound machine,recall,Hospital,Class 2,open,safety alert,ultrasound machine,Health Canada,GlobalMed,ultrasound machine
68c73e1f-d2d5-4329-9c48-f2ccb6a42253,27/06/17,GBR,paperwork detected in dressing,recall,Sponsor Control,Class 3,terminated,recall,dressing,Health Canada,MediNova,dressing
66538373-5391-4094-a47e-64e7c0dd9d1b,01/02/16,,fagal detected in ventilator,terminated,Public Recall,Class 1,,field safety,ventilator,EMA,GlobalMed,ventilator
30d5e04f-980e-467d-ab0f-6cc72db64834,18/10/15,JPN,implant detected in cardiac pacemaker,recall,Healthcare Professional,Class 1,terminated,safety alert,cardiac pacemaker,FDA,BioCare,cardiac pacemaker
d193cb9c-d069-4808-b25c-fc0abac71de1,20/01/25,USA,cardiac detected in defibrillator,terminated,Public Recall,Class 1,terminated,field safety,defibrillator,Health Canada,BioCare,defibrillator
2b52fe0f-29ce-41cf-88b8-07637d448950,22/05/18,JPN,malfunction detected in laser therapy unit,terminated,Sponsor Control,Class 2,classified,recall,laser therapy unit,FDA,BioCare,laser therapy unit
4ff68022-3ac9-4312-8f68-2253fbabdb77,13/03/16,GBR,fatal detected in ventilator,terminated,Healthcare Professional,Class 1,classified,field safety,ventilator,MHRA,GlobalMed,ventilator
1f7242b9-46d4-4cec-8f18-7c9139e36592,26/09/20,JPN,malfunction detected in ultrasound machine,recall,Wholesale,Class 2,open,safety alert,ultrasound machine,FDA,MediNova,ultrasound machine
d254c9f8-6d0b-4ccf-b407-415a9bf969fc,04/01/20,DEU,implant detected in surgical implant,recall,Public Recall,Class 1,open,recall,surgical implant,Health Canada,BioCare,surgical implant
87fd0dca-4817-473c-bef1-dba6c24df691,18/08/16,DEU,software error detected in diagnostic monitor,software update,Hospital,Class 2,open,safety alert,diagnostic monitor,EMA,MediNova,diagnostic monitor
5d10b4a2-8ae7-424d-8c74-928f0e74594b,19/06/20,AUS,documentation update detected in syringe,software update,Retail,Class 3,open,safety alert,syringe,MHRA,BioCare,syringe
37ad5862-f5de-4f98-af78-05e66da686a5,02/01/21,AUS,software error detected in diagnostic monitor,recall,Sponsor Control,Class 2,open,safety alert,diagnostic monitor,PMDA,MediNova,diagnostic monitor
081cd91d-63a8-4a39-b9ba-5e83074156ba,21/04/21,,quality problem detectyd in diagnostic monitor,software update,Hospital,Class 2,,field safety,diagnostic monitor,EMA,BioCare,diagnostic monitor
88adee59-e6d6-47b4-8308-ce680642fff8,25/07/18,IND,fatal detected in infusion pump,terminated,Public Recall,Class 1,terminated,recall,infusion pump,MHRA,BioCare,infusion pump
ff7728a6-bfd9-4a91-84b8-aeb7289dad84,05/07/18,BRA,implant detected in defibrillator,terminated,Public Recall,Class 1,terminated,safety alert,defibrillator,TGA,BioCare,defibrillator
9b2dd3d5-d413-40db-95bb-47958731b648,09/05/20,FRA,quality problem detected in ultrasound machine,recall,Hospital,Class 2,open,safety alert,ultrasound machine,CDSCO,BioCare,ultrasound machine
e270b4d5-2d54-4321-b7c7-a75076043537,08/05/17,FRA,manufacturing defect detected in ultrasound machine,terminated,Hospital,Class 2,open,field safety,ultrasound machine,FDA,BioCare,ultrasound machine
d6632357-30cd-4afa-83d7-19f51fd4db98,17/12/22,IND,cardiac detected in infusion pump,software update,Healthcare Professional,Class 1,open,safety alert,infusion pump,MHRA,MediNova,infusion pump
bc904b13-c8d5-440b-8eed-982989595364,07/08/17,MEX,software error detected in laser therapy unit,recall,Hospital,Class 2,open,recall,laser therapy unit,EMA,MediNova,laser therapy unit
0b9b58b4-7549-459a-a732-9d927143658c,13/03/25,JPN,manufacturing defect detected in laser therapy unit,recall,Sponsor Control,Class 2,terminated,recall,laser therapy unit,MHRA,BioCare,laser therapy unit
e00d99e0-2da5-4f4e-b147-9f70e069b18c,17/12/16,CHN,documentation update detected in bandage,software update,Retail,Class 3,open,recall,bandage,FDA,MediNova,bandage
f13d1be3-fa4e-44bc-9382-adcfe2088b7a,08/11/16,,cardiac detected in infusion pump,terminated,Healthcare Professional,Class 1,,safety alert,infusion pump,CDSCO,GlobalMed,infusion pump
2a76e99f-1318-42b3-8100-11186c6f92ba,23/12/24,GBR,manufacturing defect detected in diagnostic monitor,software update,Wholesale,Class 2,open,recall,diagnostic monitor,EMA,MediNova,diagnostic monitor
def78c68-5134-4c47-84bf-ba6d491100eb,19/01/16,GBR,fatal detected in surgical implant,recall,Healthcare Professional,Class 1,classified,field safety,surgical implant,CDSCO,BioCare,surgical implant
c59c1151-8e64-4887-a7bc-683c24baaa2a,13/06/24,GBR,packaging detected in dressing,terminated,Retail,Class 3,terminated,safety alert,dressing,FDA,MediNova,dressing
9c8184e4-1619-41c5-bd25-381bb229c26c,13/06/17,,software error detected in ultrasound machine,terminated,Hospital,Class 2,,recall,ultrasound machine,Health Canada,BioCare,ultrasound machine
6891c81a-7b7d-4df5-b1f6-8ff40d0acad9,26/04/16,USA,infection detected in ventilator,recall,Public Recall,Class 1,open,recall,ventilator,MHRA,GlobalMed,ventilator
fdecf395-110a-4623-84f4-accd635d4ab7,07/02/16,BRA,software error detected in diagnostic monitor,terminated,Sponsor Control,Class 2,classified,recall,diagnostic monitor,FDA,MediNova,diagnostic monitor
e84c061e-8059-4019-86e4-2d70a5ea186f,28/03/18,CHN,performance issue detected in x-ray device,terminated,Wholesale,Class 2,classified,field safety,x-ray device,CDSCO,BioCare,x-ray device
523ac850-1776-4882-b1e7-88440027fd61,28/04/21,USA,documentation update detected in dressing,recall,Wholesale,Class 3,open,safety alert,dressing,FDA,MediNova,dressing
f0a571af-745d-4e92-81b3-4f22127e2955,21/10/24,GBR,cosmetic defect detected in catheter,software update,Retail,Class 3,terminated,recall,catheter,CDSCO,BioCare,catheter
50f8fcd3-2f6c-4dfe-93da-2cd4b5bb9709,11/09/15,BRA,death detected in cardiac pacemaker,terminated,Public Recall,Class 1,classified,safety alert,cardiac pacemaker,Health Canada,GlobalMed,cardiac pacemaker
28a88d55-d4a0-4c00-bf3e-acb0de47bc0a,20/12/17,IND,documentation update detected in syringe,terminated,Retail,Class 3,terminated,recall,syringe,Health Canada,BioCare,syringe
e17ff51f-4f71-42da-809a-8727919dba52,22/12/24,CAN,fatal detected in infusion pump,terminated,Public Recall,Class 1,terminated,safety alert,infusion pump,EMA,GlobalMed,infusion pump
0478f910-06c9-4d9f-a3b5-dad08c75c7f2,15/06/22,JPN,quality problem detected in diagnostic monitor,recall,Wholesale,Class 2,classified,recall,diagnostic monitor,CDSCO,BioCare,diagnostic monitor
5d00dea9-962a-4ad2-8c40-0bef48cd257b,20/11/15,CHN,documentation update detected in disposable glove,software update,Wholesale,Class 3,classified,safety alert,disposable glove,TGA,BioCare,disposable glove
5f6f76b6-a047-4d87-8c8e-c23df19a92ac,02/09/23,IND,instruction correction detected in syringe,software update,Sponsor Control,Class 3,open,recall,syringe,EMA,BioCare,syringe
ddcc7072-0f99-4fbf-b53a-8bd663d87f63,08/06/25,USA,cardiac detected in defibrillator,terminated,Healthcare Professional,Class 1,classified,recall,defibrillator,TGA,BioCare,defibrillator
ea25d7c2-72eb-45b1-b477-78a2062d749f,13/04/18,USA,death detected in cardiac pacemaker,terminated,Public Recall,Class 1,terminated,field safety,cardiac pacemaker,FDA,BioCare,cardiac pacemaker
0081a5a3-f2a7-43c0-95a9-5a80f9301a78,17/02/21,FRA,instruction correction detected in dressing,terminated,Retail,Class 3,classified,field safety,dressing,MHRA,GlobalMed,dressing
af5ee16b-2815-4f19-9c2e-a105a69d135f,08/06/19,DEU,documentation update detected in dressing,software update,Retail,Class 3,terminated,recall,dressing,FDA,BioCare,dressing
192ebe52-6c7c-4a6c-8873-da78e9787b63,28/12/15,IND,instruction correction detected in disposable glove,software update,Retail,Class 3,terminated,field safety,disposable glove,EMA,BioCare,disposable glove
